Date,ppo_strategy,a2c_strategy,ddpg_strategy,ensemble_strategy,SSE 50 Index,turbulence
2020/8/17,1.495453875,1.707038531,1.346430702,1.738933744,1.158184838,67.56935562
2020/8/18,1.449664708,1.657167842,1.324492533,1.724169652,1.157663132,78.16919793
2020/8/19,1.420278428,1.621331244,1.301916126,1.696942879,1.137148348,55.91057627
2020/8/20,1.433321478,1.63363276,1.312999088,1.704157786,1.122321817,45.36419918
2020/8/21,1.425277817,1.654160182,1.317027886,1.733493722,1.129264293,48.36352001
2020/8/24,1.43451722,1.653640486,1.324291404,1.750721254,1.134075256,45.06650239
2020/8/25,1.423493143,1.633290351,1.311171226,1.748105321,1.138241471,43.8668378
2020/8/26,1.423884859,1.642118129,1.316970522,1.747179395,1.126913922,42.48676684
2020/8/27,1.460628076,1.675770502,1.34028046,1.775288129,1.131347263,42.14317081
2020/8/28,1.45664099,1.649117111,1.325744562,1.773133139,1.158043745,46.38733269
2020/8/31,1.461064457,1.648520678,1.326352836,1.771448506,1.149603536,48.9312053
2020/9/1,1.458155687,1.647486164,1.320751464,1.766486282,1.153456728,52.84891293
2020/9/2,1.449788443,1.644638805,1.318810259,1.766481848,1.150777965,47.78349526
2020/9/3,1.432794708,1.627159811,1.313915201,1.751981247,1.14634569,44.68583786
2020/9/4,1.403604776,1.587389109,1.309119591,1.718392792,1.13768133,41.39138853
2020/9/7,1.43300152,1.636429475,1.334793327,1.725685065,1.118503314,34.64970719
2020/9/8,1.416424192,1.602214399,1.321366548,1.696972332,1.131047716,33.91380149
2020/9/9,1.430907938,1.616354925,1.326634686,1.706782697,1.112410383,33.21270306
2020/9/10,1.440357882,1.624022662,1.326565303,1.722256556,1.115779034,37.35921595
2020/9/11,1.440708987,1.632782319,1.335348736,1.744488079,1.122653129,39.89529005
2020/9/14,1.442958646,1.643354988,1.345086965,1.743297649,1.132504193,42.83316411
2020/9/15,1.42853545,1.640773648,1.348208755,1.724271468,1.140579707,39.49425855
2020/9/16,1.402107703,1.633525057,1.340769486,1.68729228,1.132996813,35.73218743
2020/9/17,1.463982876,1.698653666,1.376263879,1.721829222,1.122374589,34.53854168
2020/9/18,1.442076287,1.681878462,1.359234825,1.704294861,1.150940992,42.48935847
2020/9/21,1.434029217,1.660870899,1.343072701,1.696516895,1.13850093,36.77751291
2020/9/22,1.423282139,1.651414367,1.332422008,1.688186239,1.124379792,34.72723953
2020/9/23,1.415113872,1.635495216,1.317128992,1.661381282,1.126174285,33.01169684
2020/9/24,1.418736364,1.631006539,1.320310364,1.663117436,1.106570311,33.5581615
2020/9/25,1.425853308,1.634564782,1.328938876,1.670701811,1.110372964,31.81245782
2020/9/28,1.418468836,1.628125288,1.311476363,1.666840698,1.117498029,32.77286756
2020/9/29,1.406135419,1.608810499,1.304047361,1.666462735,1.114342427,34.02947485
2020/9/30,1.424623044,1.631501095,1.31691421,1.692555553,1.111281058,34.64156726
2020/10/9,1.475881792,1.689613299,1.350342409,1.733711396,1.129996742,38.2077551
2020/10/12,1.475755162,1.692021529,1.358152768,1.726119512,1.16472927,44.66965212
2020/10/13,1.472106485,1.679478123,1.35976972,1.713728987,1.164388296,45.93465074
2020/10/14,1.486988984,1.689781002,1.377765749,1.716033101,1.158407957,45.70663785
2020/10/15,1.503867914,1.699597079,1.395346007,1.709358927,1.159062401,46.27588625
2020/10/16,1.502163099,1.689216793,1.396367991,1.690487642,1.162076602,51.24807118
2020/10/19,1.508861085,1.695589369,1.40697147,1.705791657,1.153185648,50.94279166
2020/10/20,1.53092601,1.715079816,1.431425007,1.701111974,1.156346991,49.63497708
2020/10/21,1.524040862,1.691754089,1.431230387,1.698813777,1.161133132,55.22212257
2020/10/22,1.500656651,1.663354912,1.420390496,1.681067272,1.158419027,51.24377112
2020/10/23,1.471481665,1.635259554,1.39013981,1.653526056,1.150538617,42.83620755
2020/10/26,1.475425705,1.651003009,1.388392431,1.652783262,1.136132199,41.79659896
2020/10/27,1.484218544,1.653948317,1.39542009,1.672991372,1.13248267,44.69105333
2020/10/28,1.479416018,1.655764263,1.400846632,1.679869095,1.139063992,47.09064246
2020/10/29,1.451520313,1.619516869,1.386629358,1.659448257,1.142917321,47.96905689
2020/10/30,1.444612254,1.616187374,1.392796539,1.668236521,1.127771132,44.23276237
2020/11/2,1.467281594,1.631677115,1.41302777,1.686673337,1.122790542,45.06950579
2020/11/3,1.462826469,1.648320281,1.438101603,1.716531024,1.137088286,42.08314376
2020/11/4,1.465504018,1.663724237,1.449809379,1.738152706,1.145581851,48.10889311
2020/11/5,1.441221773,1.652205741,1.436918563,1.718980513,1.15840971,58.15672212
2020/11/6,1.468734202,1.684121317,1.465217168,1.746205617,1.154839906,59.13143185
2020/11/9,1.469095534,1.660996866,1.466858109,1.729226468,1.175177292,61.09636194
2020/11/10,1.467393558,1.67598469,1.472259346,1.727073486,1.174443467,54.56369672
2020/11/11,1.452546368,1.66395789,1.455211787,1.726594909,1.172754999,55.2558247
2020/11/12,1.426010811,1.633074964,1.424931025,1.699391994,1.167984844,53.93692186
2020/11/13,1.440726029,1.655959278,1.438743151,1.719260639,1.147685858,49.40622507
2020/11/16,1.445426653,1.665095848,1.450899373,1.722289337,1.161024971,47.23191616
2020/11/17,1.463190967,1.674471295,1.468636808,1.718918742,1.161769007,50.39673577
2020/11/18,1.462612089,1.661007832,1.476830106,1.730038567,1.164440446,48.66560063
2020/11/19,1.459776811,1.662772397,1.481293066,1.729682688,1.172364518,46.22791787
2020/11/20,1.46583873,1.681142077,1.498823596,1.756872997,1.172996615,55.9868953
2020/11/23,1.456445302,1.671949659,1.477076865,1.750008418,1.192892675,56.29640976
2020/11/24,1.449915197,1.653979375,1.466712001,1.724852087,1.183582191,49.63028226
2020/11/25,1.453042912,1.64467358,1.471261945,1.722912086,1.175870479,46.20584396
2020/11/26,1.476529767,1.685647441,1.501407797,1.743127375,1.184619034,46.72249636
2020/11/27,1.453802007,1.678565165,1.464946781,1.727341343,1.202812566,56.30906186
2020/11/30,1.486524642,1.702691618,1.506657992,1.752436993,1.192759697,47.19543576
2020/12/1,1.483770508,1.690536256,1.507930499,1.750803644,1.221843199,58.03655043
2020/12/2,1.485305312,1.68053043,1.501624169,1.760942357,1.218861213,59.72918747
2020/12/3,1.47718659,1.675309803,1.48714776,1.779611861,1.215930142,55.07606927
2020/12/4,1.461299065,1.651389234,1.461613552,1.763179361,1.217548201,52.46753551
2020/12/7,1.461912735,1.640510876,1.458074107,1.77160861,1.206691578,51.02994463
2020/12/8,1.450025059,1.620877924,1.453988646,1.754492123,1.2029495,51.82628779
2020/12/9,1.440105504,1.60689392,1.445411605,1.756618896,1.192453414,47.7451754
2020/12/10,1.417861768,1.592980187,1.413065019,1.745521864,1.189190032,47.87374201
2020/12/11,1.429300015,1.588605765,1.437442295,1.76015513,1.178471237,53.23919117
2020/12/14,1.443248915,1.604081808,1.43249818,1.794194915,1.192192132,54.66925756
2020/12/15,1.445794929,1.604989428,1.429837188,1.795722657,1.192557136,62.03889031
2020/12/16,1.480036622,1.637774468,1.438303725,1.843360807,1.198255943,66.71959129
2020/12/17,1.464885222,1.627998283,1.415653781,1.837237819,1.216867217,92.22617789
2020/12/18,1.470631656,1.629484925,1.413690712,1.844672523,1.206015133,86.19138168
2020/12/21,1.435043735,1.58612193,1.376513115,1.830470738,1.210927136,91.48805072
2020/12/22,1.441484964,1.597230339,1.387440549,1.821145312,1.193270093,91.55108712
2020/12/23,1.44962634,1.601725045,1.38887614,1.831460067,1.201412611,101.6916921
2020/12/24,1.471835761,1.618308157,1.392276725,1.861343498,1.199586179,112.7935272
2020/12/25,1.466314144,1.612507024,1.407895509,1.86488284,1.20756629,157.5883415
2020/12/28,1.451786122,1.605244375,1.401445848,1.843894142,1.211468575,127.5449941
2020/12/29,1.466785313,1.617812457,1.403891675,1.895395711,1.209238427,93.69888249
2020/12/30,1.484221436,1.638809618,1.429548604,1.91367043,1.228759205,113.7544152
2020/12/31,1.469588651,1.632874881,1.407926827,1.905935627,1.251624222,99.8662461
2021/1/4,1.464514249,1.629835085,1.38460331,1.924695189,1.252559441,92.51168093
2021/1/5,1.499440685,1.678963303,1.435916677,1.96551624,1.266312584,118.6316147
2021/1/6,1.526468753,1.695050661,1.472240449,1.994536655,1.284631428,83.69113563
2021/1/7,1.533361368,1.711238514,1.484248497,1.985674035,1.309185602,110.4748359
2021/1/8,1.534815538,1.701588114,1.50739318,1.990907819,1.302395563,94.49089893
2021/1/11,1.593561008,1.770343093,1.564826054,2.032942194,1.298342319,102.3432228
2021/1/12,1.572932007,1.743557628,1.550342691,2.018633278,1.342895485,125.1049157
2021/1/13,1.560674371,1.719990863,1.54681136,1.992062016,1.331586775,101.5387438
2021/1/14,1.591125661,1.733598877,1.598063522,1.990283479,1.310270164,77.79294317
2021/1/15,1.584606999,1.719460948,1.604080176,1.973495697,1.312577115,82.40964141
2021/1/18,1.570343157,1.699137117,1.598729062,1.932987616,1.323394099,84.14760424
2021/1/19,1.563371074,1.683199423,1.587786201,1.943350938,1.309400302,70.48779837
2021/1/20,1.579216579,1.688518288,1.602845153,1.967206158,1.311449202,74.34806258
2021/1/21,1.567985717,1.670199508,1.566560462,1.984166381,1.323620211,89.92036276
2021/1/22,1.571306027,1.678796285,1.581250792,2.011908592,1.322361449,92.56199343
2021/1/25,1.538023221,1.642794186,1.556670626,1.967838286,1.340153672,92.38735688
2021/1/26,1.545410118,1.645789904,1.569970711,1.956248401,1.31098044,81.63501958
2021/1/27,1.5269607,1.621339272,1.555977975,1.935916464,1.312691839,82.5093156
2021/1/28,1.507383738,1.602016663,1.533612947,1.932482673,1.284076444,73.84247077
2021/1/29,1.517873683,1.603816543,1.560729013,1.930574649,1.276586375,77.28738896
2021/2/1,1.525938996,1.611217837,1.548530021,1.959149276,1.287974363,82.45094403
2021/2/2,1.527648177,1.600464486,1.561316048,1.971882447,1.296602969,82.06571374
2021/2/3,1.511918218,1.57132065,1.556390569,2.001470074,1.298064913,94.42912626
2021/2/4,1.539623224,1.59231694,1.578912028,2.033855925,1.306967556,123.0931706
2021/2/5,1.533376166,1.588813013,1.573413473,2.048930198,1.320426516,104.2143044
2021/2/8,1.554015858,1.609790599,1.58342483,2.089538352,1.337512692,120.725033
2021/2/9,1.554015858,1.609790599,1.58342483,2.089538352,1.358952346,132.909986
2021/2/10,1.561608409,1.626593411,1.614350383,2.088749952,1.384977883,168.8082201
2021/2/18,1.560047028,1.624978406,1.612736063,2.087120115,1.380094381,130.3207017
2021/2/19,1.560047028,1.624978406,1.612736063,2.087120115,1.380139924,105.682462
2021/2/22,1.560047028,1.624978406,1.612736063,2.087120115,1.334557063,83.98205611
2021/2/23,1.560047028,1.624978406,1.612736063,2.087120115,1.340005589,91.02564397
2021/2/24,1.560047028,1.624978406,1.612736063,2.087120115,1.308292624,66.58851484
2021/2/25,1.560047028,1.624978406,1.612736063,2.087120115,1.323954813,61.12241256
2021/2/26,1.560047028,1.624978406,1.612736063,2.087120115,1.291580116,51.23126154
2021/3/1,1.560047028,1.624978406,1.612736063,2.087120115,1.302241052,65.19650987
2021/3/2,1.560047028,1.624978406,1.612736063,2.087120115,1.278486504,53.22052046
2021/3/3,1.560047028,1.624978406,1.612736063,2.087120115,1.312397816,52.53499489
2021/3/4,1.560047028,1.624978406,1.612736063,2.087120115,1.275009628,45.62551675
2021/3/5,1.560047028,1.624978406,1.612736063,2.087120115,1.268141067,50.26683792
2021/3/8,1.560047028,1.624978406,1.612736063,2.087120115,1.228518708,46.45144153
2021/3/9,1.563208498,1.624921044,1.615712558,2.087175215,1.2065788,36.98571014
2021/3/10,1.578876852,1.62563561,1.63149978,2.095061143,1.214293022,42.23692534
2021/3/11,1.578436546,1.625618866,1.631076083,2.094842932,1.246352667,48.94347843
2021/3/12,1.578436546,1.625618866,1.631076083,2.094842932,1.248853138,51.07864595
2021/3/15,1.578436546,1.625618866,1.631076083,2.094842932,1.226265594,53.21428263
2021/3/16,1.578436546,1.625618866,1.631076083,2.094842932,1.237365724,61.01303458
2021/3/17,1.578436546,1.625618866,1.631076083,2.094842932,1.234501693,56.84696486
2021/3/18,1.578436546,1.625618866,1.631076083,2.094842932,1.239579782,61.13662502
2021/3/19,1.578436546,1.625618866,1.631076083,2.094842932,1.207406169,49.06826868
2021/3/22,1.578436546,1.625618866,1.631076083,2.094842932,1.216484628,51.15066227
2021/3/23,1.578436546,1.625618866,1.631076083,2.094842932,1.208899019,50.49370242
2021/3/24,1.578436546,1.625618866,1.631076083,2.094842932,1.191599244,49.33838521
2021/3/25,1.582318151,1.627397808,1.635151261,2.09489677,1.190853386,40.8293048
2021/3/26,1.584919232,1.627339384,1.639191602,2.095730268,1.213494012,35.92776435
2021/3/29,1.58951891,1.627376325,1.645475429,2.097527001,1.21623844,39.44622959
2021/3/30,1.575234088,1.622349498,1.626391364,2.094691423,1.229829381,37.62116462
2021/3/31,1.589061623,1.624958852,1.644025451,2.094638009,1.216808654,35.74604025
2021/4/1,1.642717532,1.629106539,1.713637692,2.094468971,1.231688095,34.56387622
2021/4/2,1.641629003,1.628998529,1.712299944,2.094433784,1.243416128,53.29306306
2021/4/6,1.641629003,1.628998529,1.712299944,2.094433784,1.235834025,48.89361967
2021/4/7,1.642404003,1.629058965,1.712956206,2.094409279,1.223374814,38.48845215
2021/4/8,1.641675675,1.628851576,1.702601214,2.094257854,1.228383252,36.10272731
2021/4/9,1.639285222,1.628777626,1.698946562,2.093880213,1.208124798,34.50566472
2021/4/12,1.64038842,1.628673547,1.703243108,2.094948354,1.195388937,39.97060834
2021/4/13,1.64298752,1.628531201,1.716050947,2.095374342,1.190023643,41.94732889
2021/4/14,1.64261101,1.62849977,1.714994371,2.095306243,1.192675486,52.42554261
2021/4/15,1.64261101,1.62849977,1.714994371,2.095306243,1.179721523,55.57513076
2021/4/16,1.64261101,1.62849977,1.714994371,2.095306243,1.185432294,66.03880635
2021/4/19,1.64261101,1.62849977,1.714994371,2.095306243,1.207878883,63.06066731
2021/4/20,1.64261101,1.62849977,1.714994371,2.095306243,1.206754201,72.75514203
2021/4/21,1.64261101,1.62849977,1.714994371,2.095306243,1.208807914,61.29539339
2021/4/22,1.64261101,1.62849977,1.714994371,2.095306243,1.198951212,58.37843507
2021/4/23,1.64261101,1.62849977,1.714994371,2.095306243,1.211532126,61.26427092
2021/4/26,1.64261101,1.62849977,1.714994371,2.095306243,1.192155604,59.48266544
2021/4/27,1.64261101,1.62849977,1.714994371,2.095306243,1.195126417,58.28378156
2021/4/28,1.64261101,1.62849977,1.714994371,2.095306243,1.194004657,48.93777614
2021/4/29,1.64261101,1.62849977,1.714994371,2.095306243,1.209190487,53.32750756
2021/4/30,1.64261101,1.62849977,1.714994371,2.095306243,1.200244079,47.84196908
2021/5/6,1.64261101,1.62849977,1.714994371,2.095306243,1.186062914,55.92369835
2021/5/7,1.64261101,1.62849977,1.714994371,2.095306243,1.171063866,57.84703981
2021/5/10,1.64261101,1.62849977,1.714994371,2.095306243,1.168889242,56.42302331
2021/5/11,1.64261101,1.62849977,1.714994371,2.095306243,1.18186005,53.9765596
2021/5/12,1.64261101,1.62849977,1.714994371,2.095306243,1.185348925,54.37694317
2021/5/13,1.64261101,1.62849977,1.714994371,2.095306243,1.173669229,56.47388999
2021/5/14,1.64261101,1.62849977,1.714994371,2.095306243,1.204317778,58.73894115
2021/5/17,1.64261101,1.62849977,1.714994371,2.095306243,1.216995298,58.9386476
2021/5/18,1.64261101,1.62849977,1.714994371,2.095306243,1.216233385,64.2434887
2021/5/19,1.64261101,1.62849977,1.714994371,2.095306243,1.207216085,53.36236058
2021/5/20,1.64261101,1.62849977,1.714994371,2.095306243,1.210992233,57.59000588
2021/5/21,1.64261101,1.62849977,1.714994371,2.095306243,1.197037937,54.49938033
2021/5/24,1.64261101,1.62849977,1.714994371,2.095306243,1.20249908,51.68610995
2021/5/25,1.64261101,1.62849977,1.714994371,2.095306243,1.251848737,74.48050835
2021/5/26,1.64261101,1.62849977,1.714994371,2.095306243,1.25731435,77.42663504
2021/5/27,1.64261101,1.62849977,1.714994371,2.095306243,1.259979395,71.71442371
2021/5/28,1.64261101,1.62849977,1.714994371,2.095306243,1.258038343,73.63257437
2021/5/31,1.64261101,1.62849977,1.714994371,2.095306243,1.254919732,69.09092818
2021/6/1,1.64261101,1.62849977,1.714994371,2.095306243,1.255153133,59.17637552
2021/6/2,1.64261101,1.62849977,1.714994371,2.095306243,1.245353053,61.66012613
2021/6/3,1.64261101,1.62849977,1.714994371,2.095306243,1.234612461,61.66553205
2021/6/4,1.64261101,1.62849977,1.714994371,2.095306243,1.242019573,68.37439097
2021/6/7,1.64261101,1.62849977,1.714994371,2.095306243,1.238034228,70.30130834
2021/6/8,1.64261101,1.62849977,1.714994371,2.095306243,1.230874578,52.76185593
2021/6/9,1.64261101,1.62849977,1.714994371,2.095306243,1.233366557,53.02865504
2021/6/10,1.64261101,1.62849977,1.714994371,2.095306243,1.240292979,55.77719718
2021/6/11,1.64261101,1.62849977,1.714994371,2.095306243,1.229669138,53.91732967
2021/6/15,1.64261101,1.62849977,1.714994371,2.095306243,1.213129625,52.67432624
2021/6/16,1.64261101,1.62849977,1.714994371,2.095306243,1.198559459,54.79558003
2021/6/17,1.64261101,1.62849977,1.714994371,2.095306243,1.196948036,51.05940055
2021/6/18,1.641198837,1.628203333,1.713696182,2.093986537,1.187661548,40.05842571
2021/6/21,1.640281061,1.627896014,1.712318628,2.09398754,1.179638703,40.71196955
2021/6/22,1.629352765,1.627188742,1.701203033,2.093932678,1.191139765,40.86688556
2021/6/23,1.636764054,1.626999948,1.712846469,2.0939363,1.193420966,36.70738122
2021/6/24,1.654179001,1.629162309,1.735028559,2.095685386,1.197741818,37.55283642
2021/6/25,1.659169209,1.628947699,1.741176839,2.096191006,1.215312777,40.35366241
2021/6/28,1.633927498,1.626616548,1.711085123,2.092058843,1.210405104,36.35275108
2021/6/29,1.630404008,1.626481051,1.70659754,2.091675061,1.197337517,35.14551628
2021/6/30,1.665821053,1.627296084,1.745294377,2.098018978,1.202809043,32.18324166
2021/7/1,1.593105609,1.616088681,1.669727842,2.076494577,1.21539202,39.20454074
2021/7/2,1.577639787,1.61519234,1.654875627,2.074093337,1.171726215,32.59209703
2021/7/5,1.591843843,1.615754556,1.671042221,2.076167298,1.170541437,36.37227616
2021/7/6,1.585201179,1.615536536,1.663570832,2.075830624,1.170709242,39.6578294
2021/7/7,1.568978686,1.613398013,1.646994477,2.072924162,1.177279426,37.25611501
2021/7/8,1.559813777,1.612547636,1.636175178,2.072337465,1.159699873,36.45588523
2021/7/9,1.552016586,1.61118309,1.626977044,2.072689878,1.155690944,32.14362064
2021/7/12,1.565594934,1.612907419,1.644701521,2.073344332,1.163568192,29.19140049
2021/7/13,1.546855254,1.610306239,1.626648624,2.071578002,1.166055394,32.01207028
2021/7/14,1.574322511,1.615142263,1.656559881,2.075348577,1.148054075,34.855106
2021/7/15,1.545614664,1.614167377,1.622322252,2.074741853,1.172775436,38.39945555
2021/7/16,1.560719585,1.613118956,1.637255993,2.074835631,1.158546072,35.3946467
2021/7/19,1.566919484,1.612919634,1.641315319,2.074267056,1.16386351,34.08578892
2021/7/20,1.558455659,1.61324071,1.632681869,2.073807043,1.161547311,29.32171837
2021/7/21,1.538724563,1.612063679,1.610457296,2.070667181,1.164947728,28.07380705
2021/7/22,1.509307416,1.608581663,1.577818666,2.067650787,1.166390419,24.62045085
2021/7/23,1.443134248,1.596888658,1.498493183,2.054659195,1.15426503,22.292341
2021/7/26,1.36897966,1.59221245,1.423575646,2.033540074,1.109889259,18.88152615
2021/7/27,1.410896766,1.596914027,1.468480526,2.039795073,1.074824454,19.12796559
2021/7/28,1.39670659,1.596578691,1.452578533,2.038389166,1.084539893,22.56685801
2021/7/29,1.344147419,1.595290217,1.395966763,2.036922967,1.09422133,22.51840125
2021/7/30,1.402592629,1.608049707,1.459746076,2.050729901,1.077040129,18.91134973
2021/8/2,1.403868691,1.608209387,1.455595478,2.050903803,1.103967194,21.52062344
2021/8/3,1.385249447,1.607922817,1.435285061,2.050708762,1.108327033,18.30888759
2021/8/4,1.366428088,1.608500095,1.41575973,2.051623981,1.111516499,19.93359784
2021/8/5,1.344607253,1.607760244,1.392532188,2.05108852,1.109541824,20.42006424
2021/8/6,1.366649557,1.616116747,1.412986041,2.057298445,1.098656253,23.68205426
2021/8/9,1.441734451,1.62029331,1.497433033,2.059112823,1.112239631,28.60085655
2021/8/10,1.405968836,1.619784214,1.458286187,2.058946859,1.130613586,27.10256779
2021/8/11,1.360272406,1.619164685,1.409449513,2.058219291,1.121648785,30.33629959
2021/8/12,1.368363288,1.620345901,1.417700057,2.059533561,1.109113561,34.45472721
2021/8/13,1.366425176,1.620659847,1.41755436,2.059756161,1.106268025,36.01272052
2021/8/16,1.323478896,1.620341282,1.36642917,2.058808527,1.107913278,32.66624901
2021/8/17,1.316870497,1.626529235,1.355970322,2.066439167,1.082904472,32.4584681
